subject,age_group,age,run,n_pairs,auc,accuracy,precision_within,recall_within,f1_within,tn,fp,fn,tp
temple085,child,11.4630137,1,66,0.6018518518518519,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple085,child,11.4630137,2,66,0.7376543209876544,0.7878787878787878,0.4166666666666667,0.4166666666666667,0.4166666666666667,47,7,7,5
temple085,child,11.4630137,3,66,0.7561728395061728,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple085,child,11.4630137,4,66,0.6141975308641976,0.6818181818181818,0.2631578947368421,0.4166666666666667,0.3225806451612903,40,14,7,5
temple090,child,12.52328767,1,66,0.6327160493827161,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple090,child,12.52328767,2,66,0.7391975308641976,0.7121212121212122,0.26666666666666666,0.3333333333333333,0.2962962962962963,43,11,8,4
temple090,child,12.52328767,3,66,0.7283950617283951,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple090,child,12.52328767,4,66,0.6404320987654321,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple091,child,11.27945205,1,66,0.6481481481481481,0.696969696969697,0.25,0.3333333333333333,0.28571428571428575,42,12,8,4
temple091,child,11.27945205,2,66,0.6450617283950618,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple091,child,11.27945205,3,66,0.6419753086419753,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple091,child,11.27945205,4,66,0.7669753086419753,0.7727272727272727,0.42105263157894735,0.6666666666666666,0.5161290322580646,43,11,4,8
temple092,child,8.873972603,1,66,0.6882716049382716,0.7121212121212122,0.34782608695652173,0.6666666666666666,0.4571428571428571,39,15,4,8
temple092,child,8.873972603,2,66,0.6327160493827161,0.7424242424242424,0.3333333333333333,0.4166666666666667,0.3703703703703704,44,10,7,5
temple092,child,8.873972603,3,66,0.6188271604938271,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple092,child,8.873972603,4,66,0.5555555555555556,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple093,child,10.27671233,1,66,0.7222222222222222,0.8181818181818182,0.5,0.4166666666666667,0.45454545454545453,49,5,7,5
temple093,child,10.27671233,2,66,0.8425925925925926,0.8484848484848485,0.5714285714285714,0.6666666666666666,0.6153846153846153,48,6,4,8
temple093,child,10.27671233,3,66,0.7299382716049383,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple093,child,10.27671233,4,66,0.5709876543209876,0.7121212121212122,0.29411764705882354,0.4166666666666667,0.3448275862068966,42,12,7,5
temple094,child,8.375342466,1,66,0.5385802469135803,0.6060606060606061,0.18181818181818182,0.3333333333333333,0.23529411764705885,36,18,8,4
temple094,child,8.375342466,2,66,0.6049382716049383,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple094,child,8.375342466,3,66,0.7654320987654321,0.7727272727272727,0.38461538461538464,0.4166666666666667,0.4,46,8,7,5
temple094,child,8.375342466,4,66,0.6419753086419753,0.7727272727272727,0.36363636363636365,0.3333333333333333,0.34782608695652173,47,7,8,4
temple095,child,8.038356164,1,66,0.54320987654321,0.6060606060606061,0.15,0.25,0.18749999999999997,37,17,9,3
temple095,child,8.038356164,2,66,0.8070987654320988,0.7878787878787878,0.4444444444444444,0.6666666666666666,0.5333333333333333,44,10,4,8
temple095,child,8.038356164,3,66,0.6265432098765431,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple095,child,8.038356164,4,66,0.6990740740740741,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple096,child,11.40273973,1,66,0.7407407407407407,0.7424242424242424,0.3333333333333333,0.4166666666666667,0.3703703703703704,44,10,7,5
temple096,child,11.40273973,2,66,0.7160493827160493,0.7878787878787878,0.4166666666666667,0.4166666666666667,0.4166666666666667,47,7,7,5
temple096,child,11.40273973,3,66,0.7453703703703703,0.7424242424242424,0.38095238095238093,0.6666666666666666,0.4848484848484849,41,13,4,8
temple096,child,11.40273973,4,66,0.7608024691358024,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple097,child,7.802739726,1,66,0.5709876543209876,0.6363636363636364,0.16666666666666666,0.25,0.2,39,15,9,3
temple097,child,7.802739726,2,66,0.7114197530864198,0.7121212121212122,0.29411764705882354,0.4166666666666667,0.3448275862068966,42,12,7,5
temple097,child,7.802739726,3,66,0.654320987654321,0.7272727272727273,0.2857142857142857,0.3333333333333333,0.30769230769230765,44,10,8,4
temple097,child,7.802739726,4,66,0.691358024691358,0.7121212121212122,0.3333333333333333,0.5833333333333334,0.4242424242424242,40,14,5,7
temple098,child,8.438356164,1,66,0.5632716049382716,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.15384615384615383,42,12,10,2
temple098,child,8.438356164,2,66,0.6450617283950617,0.696969696969697,0.3181818181818182,0.5833333333333334,0.4117647058823529,39,15,5,7
temple098,child,8.438356164,3,66,0.8024691358024691,0.7878787878787878,0.4444444444444444,0.6666666666666666,0.5333333333333333,44,10,4,8
temple098,child,8.438356164,4,66,0.7129629629629629,0.7878787878787878,0.42857142857142855,0.5,0.4615384615384615,46,8,6,6
temple103,child,12.2109589,1,66,0.7515432098765433,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple103,child,12.2109589,2,66,0.5617283950617284,0.6212121212121212,0.15789473684210525,0.25,0.1935483870967742,38,16,9,3
temple103,child,12.2109589,3,66,0.7376543209876544,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple103,child,12.2109589,4,66,0.6604938271604939,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple107,child,9.136986301,1,66,0.6759259259259259,0.7424242424242424,0.3076923076923077,0.3333333333333333,0.32,45,9,8,4
temple107,child,9.136986301,2,66,0.7993827160493827,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple107,child,9.136986301,3,66,0.70679012345679,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple107,child,9.136986301,4,66,0.7237654320987654,0.7575757575757576,0.4,0.6666666666666666,0.5,42,12,4,8
temple109,child,11.76164384,1,66,0.8040123456790124,0.803030303030303,0.4666666666666667,0.5833333333333334,0.5185185185185186,46,8,5,7
temple109,child,11.76164384,2,66,0.5987654320987654,0.6666666666666666,0.1875,0.25,0.21428571428571427,41,13,9,3
temple109,child,11.76164384,3,66,0.7175925925925927,0.7727272727272727,0.2857142857142857,0.16666666666666666,0.2105263157894737,49,5,10,2
temple109,child,11.76164384,4,66,0.736111111111111,0.7272727272727273,0.25,0.25,0.25,45,9,9,3
temple110,child,12.73972603,1,66,0.7901234567901234,0.7121212121212122,0.34782608695652173,0.6666666666666666,0.4571428571428571,39,15,4,8
temple110,child,12.73972603,2,66,0.6944444444444444,0.6818181818181818,0.2631578947368421,0.4166666666666667,0.3225806451612903,40,14,7,5
temple110,child,12.73972603,3,66,0.7191358024691359,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple110,child,12.73972603,4,66,0.8024691358024691,0.7727272727272727,0.4117647058823529,0.5833333333333334,0.4827586206896552,44,10,5,7
temple111,child,12.29041096,1,66,0.6296296296296297,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple111,child,12.29041096,2,66,0.7145061728395061,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple111,child,12.29041096,3,66,0.7453703703703703,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple111,child,12.29041096,4,66,0.6851851851851851,0.6818181818181818,0.23529411764705882,0.3333333333333333,0.27586206896551724,41,13,8,4
temple112,child,10.30136986,1,66,0.7376543209876543,0.7121212121212122,0.3333333333333333,0.5833333333333334,0.4242424242424242,40,14,5,7
temple112,child,10.30136986,2,66,0.5570987654320988,0.6515151515151515,0.17647058823529413,0.25,0.20689655172413793,40,14,9,3
temple112,child,10.30136986,3,66,0.8132716049382717,0.8181818181818182,0.5,0.5833333333333334,0.5384615384615384,47,7,5,7
temple112,child,10.30136986,4,66,0.6003086419753086,0.6515151515151515,0.21052631578947367,0.3333333333333333,0.2580645161290323,39,15,8,4
temple113,child,9.906849315,1,66,0.6975308641975309,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple113,child,9.906849315,2,66,0.8503086419753088,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple113,child,9.906849315,3,66,0.6481481481481481,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple113,child,9.906849315,4,66,0.691358024691358,0.7272727272727273,0.36363636363636365,0.6666666666666666,0.4705882352941177,40,14,4,8
temple114,child,8.802739726,1,66,0.7098765432098765,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple114,child,8.802739726,2,66,0.7638888888888888,0.6363636363636364,0.3,0.75,0.4285714285714285,33,21,3,9
temple114,child,8.802739726,3,66,0.7623456790123457,0.7575757575757576,0.3333333333333333,0.3333333333333333,0.3333333333333333,46,8,8,4
temple114,child,8.802739726,4,66,0.632716049382716,0.7727272727272727,0.4,0.5,0.4444444444444445,45,9,6,6
temple115,child,7.328767123,1,66,0.6404320987654321,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple115,child,7.328767123,2,66,0.6944444444444444,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple115,child,7.328767123,3,66,0.6435185185185185,0.7272727272727273,0.25,0.25,0.25,45,9,9,3
temple115,child,7.328767123,4,66,0.6728395061728395,0.7424242424242424,0.2727272727272727,0.25,0.2608695652173913,46,8,9,3
temple116,child,7.15890411,1,66,0.7515432098765432,0.7424242424242424,0.3076923076923077,0.3333333333333333,0.32,45,9,8,4
temple116,child,7.15890411,2,66,0.5617283950617284,0.6363636363636364,0.2,0.3333333333333333,0.25,38,16,8,4
temple116,child,7.15890411,3,66,0.5462962962962963,0.6212121212121212,0.19047619047619047,0.3333333333333333,0.24242424242424246,37,17,8,4
temple116,child,7.15890411,4,66,0.6188271604938271,0.696969696969697,0.3333333333333333,0.6666666666666666,0.4444444444444444,38,16,4,8
temple117,child,10.64657534,1,66,0.7731481481481481,0.7575757575757576,0.3888888888888889,0.5833333333333334,0.4666666666666666,43,11,5,7
temple117,child,10.64657534,2,66,0.7391975308641975,0.7575757575757576,0.3888888888888889,0.5833333333333334,0.4666666666666666,43,11,5,7
temple117,child,10.64657534,3,66,0.6820987654320988,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple117,child,10.64657534,4,66,0.6666666666666666,0.6515151515151515,0.2608695652173913,0.5,0.3428571428571428,37,17,6,6
temple121,child,10.94246575,1,66,0.632716049382716,0.6818181818181818,0.2857142857142857,0.5,0.36363636363636365,39,15,6,6
temple121,child,10.94246575,2,66,0.7530864197530864,0.7878787878787878,0.4444444444444444,0.6666666666666666,0.5333333333333333,44,10,4,8
temple121,child,10.94246575,3,66,0.6990740740740741,0.7575757575757576,0.3888888888888889,0.5833333333333334,0.4666666666666666,43,11,5,7
temple121,child,10.94246575,4,66,0.7530864197530864,0.6818181818181818,0.30434782608695654,0.5833333333333334,0.4,38,16,5,7
temple122,child,8.487671233,1,66,0.6126543209876543,0.6818181818181818,0.23529411764705882,0.3333333333333333,0.27586206896551724,41,13,8,4
temple122,child,8.487671233,2,66,0.654320987654321,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple122,child,8.487671233,3,66,0.6172839506172839,0.8181818181818182,0.5,0.5,0.5,48,6,6,6
temple122,child,8.487671233,4,66,0.6651234567901234,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple125,child,8.745205479,1,66,0.6527777777777779,0.7575757575757576,0.3888888888888889,0.5833333333333334,0.4666666666666666,43,11,5,7
temple125,child,8.745205479,2,66,0.8873456790123457,0.8484848484848485,0.55,0.9166666666666666,0.6874999999999999,45,9,1,11
temple125,child,8.745205479,3,66,0.7654320987654321,0.7272727272727273,0.375,0.75,0.5,39,15,3,9
temple125,child,8.745205479,4,66,0.5601851851851852,0.696969696969697,0.25,0.3333333333333333,0.28571428571428575,42,12,8,4
temple126,child,10.20273973,1,66,0.7993827160493827,0.8181818181818182,0.5,0.5833333333333334,0.5384615384615384,47,7,5,7
temple126,child,10.20273973,2,66,0.7052469135802469,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple126,child,10.20273973,3,66,0.8425925925925926,0.803030303030303,0.47058823529411764,0.6666666666666666,0.5517241379310345,45,9,4,8
temple126,child,10.20273973,4,66,0.6188271604938271,0.6818181818181818,0.2857142857142857,0.5,0.36363636363636365,39,15,6,6
temple128,child,10.70136986,1,66,0.6157407407407407,0.7424242424242424,0.2727272727272727,0.25,0.2608695652173913,46,8,9,3
temple128,child,10.70136986,2,66,0.7314814814814815,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple128,child,10.70136986,3,66,0.632716049382716,0.6515151515151515,0.17647058823529413,0.25,0.20689655172413793,40,14,9,3
temple128,child,10.70136986,4,66,0.7438271604938272,0.7727272727272727,0.4,0.5,0.4444444444444445,45,9,6,6
temple129,child,9.090410959,1,66,0.5833333333333333,0.7272727272727273,0.2857142857142857,0.3333333333333333,0.30769230769230765,44,10,8,4
temple129,child,9.090410959,2,66,0.5123456790123457,0.6818181818181818,0.23529411764705882,0.3333333333333333,0.27586206896551724,41,13,8,4
temple129,child,9.090410959,3,66,0.7237654320987655,0.6818181818181818,0.30434782608695654,0.5833333333333334,0.4,38,16,5,7
temple129,child,9.090410959,4,66,0.5509259259259259,0.5909090909090909,0.17391304347826086,0.3333333333333333,0.22857142857142854,35,19,8,4
temple130,child,8.038356164,1,66,0.48456790123456794,0.6363636363636364,0.16666666666666666,0.25,0.2,39,15,9,3
temple130,child,8.038356164,2,66,0.6975308641975309,0.7424242424242424,0.2727272727272727,0.25,0.2608695652173913,46,8,9,3
temple130,child,8.038356164,3,66,0.5648148148148149,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple130,child,8.038356164,4,66,0.5833333333333333,0.7575757575757576,0.3333333333333333,0.3333333333333333,0.3333333333333333,46,8,8,4
temple131,child,12.42465753,1,66,0.5648148148148148,0.7121212121212122,0.26666666666666666,0.3333333333333333,0.2962962962962963,43,11,8,4
temple131,child,12.42465753,2,66,0.9367283950617284,0.8787878787878788,0.6111111111111112,0.9166666666666666,0.7333333333333334,47,7,1,11
temple131,child,12.42465753,3,66,0.6635802469135803,0.6818181818181818,0.2857142857142857,0.5,0.36363636363636365,39,15,6,6
temple131,child,12.42465753,4,66,0.7746913580246915,0.7878787878787878,0.45,0.75,0.5625000000000001,43,11,3,9
temple132,child,9.224657534,1,66,0.6265432098765432,0.696969696969697,0.21428571428571427,0.25,0.23076923076923075,43,11,9,3
temple132,child,9.224657534,2,66,0.7037037037037037,0.7575757575757576,0.3888888888888889,0.5833333333333334,0.4666666666666666,43,11,5,7
temple132,child,9.224657534,3,66,0.7669753086419755,0.7878787878787878,0.4,0.3333333333333333,0.3636363636363636,48,6,8,4
temple132,child,9.224657534,4,66,0.6404320987654322,0.7727272727272727,0.38461538461538464,0.4166666666666667,0.4,46,8,7,5
temple135,child,7.09,1,66,0.5895061728395061,0.6212121212121212,0.19047619047619047,0.3333333333333333,0.24242424242424246,37,17,8,4
temple135,child,7.09,2,66,0.5185185185185185,0.7424242424242424,0.2727272727272727,0.25,0.2608695652173913,46,8,9,3
temple135,child,7.09,3,66,0.75,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple135,child,7.09,4,66,0.6435185185185186,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple136,child,7.254794521,1,66,0.6419753086419754,0.696969696969697,0.3,0.5,0.37499999999999994,40,14,6,6
temple136,child,7.254794521,2,66,0.6358024691358024,0.6666666666666666,0.2727272727272727,0.5,0.3529411764705882,38,16,6,6
temple136,child,7.254794521,3,66,0.7962962962962963,0.7575757575757576,0.4,0.6666666666666666,0.5,42,12,4,8
temple136,child,7.254794521,4,66,0.5910493827160493,0.6060606060606061,0.20833333333333334,0.4166666666666667,0.2777777777777778,35,19,7,5
